Row ID,Order Date,State,Category,Sub-Category,Product Name,Sales
2905,27/06/2017,Illinois,Furniture,Chairs,Global Commerce Series Low-Back Swivel/Tilt Chairs,539.658
2906,26/09/2015,Washington,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",310.12
2907,03/11/2018,Minnesota,Office Supplies,Paper,Xerox 1971,8.56
2908,03/11/2018,Minnesota,Office Supplies,Storage,Sterilite Officeware Hinged File Box,52.4
2909,03/11/2018,Minnesota,Office Supplies,Labels,Avery 513,14.94
2910,19/02/2018,Washington,Office Supplies,Fasteners,Rubber Band Ball,11.22
2911,05/11/2016,Florida,Office Supplies,Appliances,"Belkin 325VA UPS Surge Protector, 6'",387.136
2912,16/06/2015,New York,Office Supplies,Envelopes,Staple envelope,41.4
2913,16/06/2015,New York,Office Supplies,Art,Boston 16750 Black Compact Battery Pencil Sharpener,35
2914,16/06/2015,New York,Office Supplies,Binders,Ibico Standard Transparent Covers,39.552
2915,12/10/2016,Indiana,Technology,Phones,AT&T 17929 Lendline Telephone,135.72
2916,12/10/2016,Indiana,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,12.56
2917,12/10/2016,Indiana,Technology,Phones,Samsung Rugby III,263.96
2918,27/08/2018,Texas,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils",5.952
2919,23/11/2017,Pennsylvania,Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,15.8
2920,23/11/2017,Pennsylvania,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,14.368
2921,23/11/2017,Pennsylvania,Furniture,Furnishings,"DAX Executive Solid Wood Document Frame, Desktop or Hang, Mahogany, 5 x 7",70.448
2922,30/01/2018,California,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,129.3
2923,30/11/2016,Texas,Office Supplies,Binders,GBC Instant Report Kit,3.882
2924,28/06/2015,Michigan,Office Supplies,Fasteners,Staples,6.08
2925,02/09/2015,New York,Office Supplies,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",19.9
2926,02/09/2015,New York,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",70.71
2927,10/07/2018,Georgia,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Smoke",18.84
2928,04/06/2018,Minnesota,Office Supplies,Art,Newell 346,8.64
2929,19/10/2018,North Carolina,Office Supplies,Binders,GBC DocuBind P400 Electric Binding System,1633.188
2930,18/11/2018,Michigan,Furniture,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",19.76
2931,08/08/2016,California,Office Supplies,Binders,"ACCOHIDE 3-Ring Binder, Blue, 1""",6.608
2932,08/08/2016,California,Office Supplies,Binders,Presstex Flexible Ring Binders,7.28
2933,08/08/2016,California,Furniture,Chairs,Global Ergonomic Managers Chair,144.784
2934,06/12/2017,Washington,Technology,Phones,Plantronics Calisto P620-M USB Wireless Speakerphone System,156.792
2935,06/12/2017,Washington,Technology,Phones,Google Nexus 5,431.976
2936,06/12/2017,Washington,Office Supplies,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,35.89
2937,06/12/2017,Washington,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,47.208
2938,06/12/2017,Washington,Office Supplies,Paper,Xerox 1880,248.08
2939,06/12/2017,Washington,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",189.7
2940,06/12/2017,Washington,Office Supplies,Binders,GBC Standard Therm-A-Bind Covers,59.808
2941,25/03/2018,Wisconsin,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,90.99
2942,25/03/2018,Wisconsin,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",1526.56
2943,25/03/2018,Wisconsin,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",368.97
2944,19/11/2018,California,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",305.01
2945,19/11/2018,California,Furniture,Furnishings,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock",18.7
2946,04/11/2017,California,Furniture,Furnishings,Advantus Panel Wall Acrylic Frame,38.29
2947,14/12/2018,California,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",26.25
2948,14/12/2018,California,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",64.96
2949,14/12/2018,California,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",43.7
2950,12/11/2018,Arizona,Technology,Accessories,Memorex Micro Travel Drive 8 GB,41.6
2951,12/11/2018,Arizona,Office Supplies,Paper,Xerox 1978,23.12
2952,12/11/2018,Arizona,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,113.888
2953,12/11/2018,Arizona,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",113.568
2954,12/11/2018,Arizona,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,7.92
2955,12/11/2018,Arizona,Technology,Phones,Samsung Galaxy Mega 6.3,671.984
2956,18/08/2017,New York,Technology,Phones,GE DSL Phone Line Filter,39.99
2957,27/06/2018,New York,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",191.646
2958,04/05/2018,Ohio,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,2.313
2959,24/12/2016,California,Office Supplies,Binders,Avery Hole Reinforcements,19.936
2960,24/12/2016,California,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",45.92
2961,26/04/2018,Washington,Office Supplies,Paper,Strathmore Photo Mount Cards,20.34
2962,26/04/2018,Washington,Office Supplies,Labels,Avery 478,39.28
2963,16/12/2018,California,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",81.568
2964,16/12/2018,California,Furniture,Chairs,"Global Value Steno Chair, Gray",97.184
2965,16/12/2018,California,Office Supplies,Binders,Prestige Round Ring Binders,24.32
2966,16/12/2018,California,Furniture,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",18.96
2967,27/12/2015,Illinois,Furniture,Furnishings,DAX Wood Document Frame,32.952
2968,27/12/2015,Illinois,Office Supplies,Storage,Staple magnet,30.016
2969,06/11/2018,North Carolina,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",499.584
2970,06/11/2018,North Carolina,Office Supplies,Paper,Xerox 220,31.104
2971,06/11/2018,North Carolina,Office Supplies,Binders,Avery Durable Poly Binders,13.272
2972,06/11/2018,North Carolina,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28.272
2973,06/11/2018,North Carolina,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259.136
2974,16/12/2018,Oklahoma,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,10.8
2975,07/05/2016,Texas,Furniture,Tables,Chromcraft Round Conference Tables,244.006
2976,07/05/2016,Texas,Office Supplies,Paper,Xerox 198,15.936
2977,04/12/2018,Pennsylvania,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",188.552
2978,03/10/2018,New York,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58
2979,13/01/2015,South Carolina,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,545.94
2980,12/06/2016,Pennsylvania,Office Supplies,Paper,Xerox 1997,20.736
2981,12/06/2016,Pennsylvania,Furniture,Furnishings,"DataProducts Ampli Magnifier Task Lamp, Black,",43.296
2982,12/07/2015,Washington,Furniture,Chairs,"Safco Chair Connectors, 6/Carton",123.136
2983,12/07/2015,Washington,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,11.264
2984,06/12/2015,Oregon,Office Supplies,Storage,File Shuttle I and Handi-File,53.424
2985,06/12/2015,Oregon,Furniture,Tables,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables",275.49
2986,25/05/2017,Georgia,Furniture,Furnishings,Eldon Expressions Mahogany Wood Desk Collection,24.96
2987,25/05/2017,Georgia,Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",19.36
2988,25/05/2017,Georgia,Office Supplies,Storage,"Fellowes Strictly Business Drawer File, Letter/Legal Size",1267.65
2989,21/02/2017,California,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,12.99
2990,21/02/2017,California,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",18.56
2991,21/02/2017,California,Office Supplies,Storage,Fellowes Officeware Wire Shelving,449.15
2992,21/02/2017,California,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,31.248
2993,02/10/2017,New York,Office Supplies,Appliances,Kensington 6 Outlet Guardian Standard Surge Protector,61.44
2994,11/03/2018,Michigan,Office Supplies,Binders,GBC DocuBind TL200 Manual Binding Machine,895.92
2995,09/09/2017,California,Office Supplies,Binders,VariCap6 Expandable Binder,55.36
2996,14/07/2015,Arizona,Office Supplies,Storage,Eldon Fold 'N Roll Cart System,55.92
2997,21/06/2015,Pennsylvania,Office Supplies,Envelopes,Staple envelope,24.896
2998,21/06/2015,Pennsylvania,Furniture,Furnishings,Stacking Trays by OIC,3.984
2999,21/06/2015,Pennsylvania,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,95.968
3000,21/06/2015,Pennsylvania,Technology,Machines,Epson Perfection V600 Photo Scanner,206.991
3001,21/06/2015,Pennsylvania,Office Supplies,Appliances,Fellowes Advanced 8 Outlet Surge Suppressor with Phone/Fax Protection,44.416
3002,21/06/2015,Pennsylvania,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",9.006
3003,05/07/2016,Michigan,Office Supplies,Binders,Durable Pressboard Binders,19
3004,16/12/2018,New York,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6"" Capacity",33.376
3005,08/09/2017,New York,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,207.48
3006,17/05/2015,Wisconsin,Office Supplies,Binders,Surelock Post Binders,91.68
3007,13/10/2018,New York,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,904.9
3008,24/10/2015,California,Office Supplies,Binders,Avery Premier Heavy-Duty Binder with Round Locking Rings,34.272
3009,05/12/2017,Kentucky,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",191.82
3010,25/07/2017,Ohio,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection,243.88
3011,17/04/2018,Colorado,Office Supplies,Binders,Insertable Tab Post Binder Dividers,12.03
3012,17/04/2018,Colorado,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,2549.985
3013,17/04/2018,Colorado,Office Supplies,Binders,GBC VeloBinder Manual Binding System,21.594
3014,17/04/2018,Colorado,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,8.964
3015,17/04/2018,Colorado,Office Supplies,Paper,Xerox 225,20.736
3016,17/09/2016,New York,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",344.22
3017,23/08/2017,Texas,Office Supplies,Storage,SAFCO Boltless Steel Shelving,727.296
3018,23/08/2017,Texas,Furniture,Furnishings,Flat Face Poster Frame,22.608
3019,23/08/2017,Texas,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,666.4
3020,08/11/2016,Utah,Office Supplies,Fasteners,Alliance Rubber Bands,5.04
3021,08/11/2016,Utah,Office Supplies,Paper,Xerox 1988,92.94
3022,08/11/2016,Utah,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",66.69
3023,08/11/2016,Utah,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,91.68
3024,17/11/2018,Texas,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",327.7328
3025,08/11/2016,New York,Office Supplies,Binders,Storex Dura Pro Binders,52.272
3026,08/11/2016,New York,Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),17.94
3027,22/04/2018,Pennsylvania,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254.352
3028,24/08/2015,Montana,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",8.288
3029,17/12/2018,Virginia,Furniture,Chairs,Hon Valutask Swivel Chairs,504.9
3030,24/03/2017,Oregon,Technology,Phones,BlackBerry Q10,403.168
3031,21/09/2016,Michigan,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,194.32
3032,21/09/2016,Michigan,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99
3033,21/11/2017,Oregon,Furniture,Chairs,Novimex Fabric Task Chair,195.136
3034,16/09/2018,Pennsylvania,Office Supplies,Paper,Xerox 231,20.736
3035,11/06/2016,Louisiana,Technology,Accessories,Kingston Digital DataTraveler 16GB USB 2.0,53.7
3036,11/06/2016,Louisiana,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",36.26
3037,11/06/2016,Louisiana,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",56.3
3038,11/06/2016,Louisiana,Office Supplies,Paper,Xerox 222,32.4
3039,11/06/2016,Louisiana,Furniture,Furnishings,DAX Clear Channel Poster Frame,29.16
3040,03/10/2018,California,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",171.288
3041,05/05/2017,Tennessee,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72
3042,11/09/2018,California,Office Supplies,Paper,Xerox 1996,12.96
3043,11/09/2018,California,Office Supplies,Envelopes,#10 Self-Seal White Envelopes,22.18
3044,11/09/2018,California,Furniture,Chairs,Hon Pagoda Stacking Chairs,2054.272
3045,30/04/2016,Ohio,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1022.97
3046,06/11/2018,Minnesota,Office Supplies,Art,Newell 339,13.9
3047,06/11/2018,Minnesota,Office Supplies,Paper,Easy-staple paper,26.38
3048,30/09/2015,Washington,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,43.176
3049,02/04/2018,Georgia,Furniture,Tables,Bevis 44 x 96 Conference Tables,411.8
3050,02/04/2018,Georgia,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,360
3051,06/10/2018,Idaho,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT,41.96
3052,06/10/2018,Idaho,Office Supplies,Appliances,"Conquest 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit",227.84
3053,06/10/2018,Idaho,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,37.94
3054,09/04/2017,Michigan,Technology,Phones,Nortel Meridian M5316 Digital phone,517.9
3055,09/04/2017,Michigan,Office Supplies,Binders,Storex Flexible Poly Binders with Double Pockets,5.28
3056,28/08/2016,Illinois,Technology,Copiers,Canon Imageclass D680 Copier / Fax,2799.96
3057,19/10/2018,California,Office Supplies,Envelopes,Ampad #10 Peel & Seel Holiday Envelopes,8.96
3058,19/10/2018,California,Office Supplies,Labels,Avery 518,31.5
3059,19/10/2018,California,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",30.56
3060,19/10/2018,California,Furniture,Tables,Anderson Hickey Conga Table Tops & Accessories,24.368
3061,07/11/2017,Ohio,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,119.976
3062,03/03/2018,Texas,Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",26.88
3063,27/11/2016,Delaware,Technology,Phones,Apple EarPods with Remote and Mic,83.97
3064,27/11/2016,Delaware,Technology,Accessories,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard",104.97
3065,13/03/2018,New Mexico,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",90.8
3066,13/03/2018,New Mexico,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,140.736
3067,13/03/2018,New Mexico,Technology,Accessories,Logitech Wireless Headset H600 Over-The-Head Design,214.95
3068,13/03/2018,New Mexico,Office Supplies,Paper,Xerox 230,45.36
3069,13/03/2018,New Mexico,Office Supplies,Paper,Xerox 1885,288.24
3070,30/11/2018,Ohio,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,663.936
3071,17/11/2015,Delaware,Office Supplies,Storage,Smead Adjustable Mobile File Trolley with Lockable Top,2934.33
3072,17/11/2015,Delaware,Furniture,Furnishings,Eldon Econocleat Chair Mats for Low Pile Carpets,124.41
3073,17/11/2015,Delaware,Office Supplies,Art,Deluxe Chalkboard Eraser Cleaner,57.75
3074,03/01/2017,California,Office Supplies,Storage,Recycled Steel Personal File for Hanging File Folders,114.46
3075,03/10/2016,California,Furniture,Bookcases,"Safco Value Mate Series Steel Bookcases, Baked Enamel Finish on Steel, Gray",120.666
3076,20/07/2015,Texas,Office Supplies,Storage,Letter Size Cart,342.864
3077,20/07/2015,Texas,Furniture,Furnishings,Westinghouse Clip-On Gooseneck Lamps,16.74
3078,20/07/2015,Texas,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,981.372
3079,21/05/2015,California,Office Supplies,Art,4009 Highlighters by Sanford,31.84
3080,04/09/2018,California,Office Supplies,Paper,Xerox 220,12.96
3081,04/09/2018,California,Technology,Phones,invisibleSHIELD by ZAGG Smudge-Free Screen Protector,43.176
3082,27/05/2018,Kentucky,Office Supplies,Binders,Binding Machine Supplies,58.34
3083,27/05/2018,Kentucky,Technology,Phones,Google Nexus 5,539.97
3084,28/01/2015,New York,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",3.928
3085,09/02/2018,Texas,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,252.784
3086,09/02/2018,Texas,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,127.984
3087,09/02/2018,Texas,Furniture,Furnishings,Stacking Trays by OIC,3.984
3088,09/02/2018,Texas,Office Supplies,Appliances,Belkin F9S820V06 8 Outlet Surge,12.992
3089,31/03/2018,Kentucky,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,61
3090,31/03/2018,Kentucky,Technology,Phones,Vtech CS6719,671.93
3091,03/03/2017,Delaware,Office Supplies,Binders,GBC ProClick Punch Binding System,447.86
3092,03/03/2017,Delaware,Technology,Phones,Pyle PMP37LED,479.95
3093,03/03/2017,Delaware,Office Supplies,Paper,Xerox 194,166.44
3094,23/08/2016,Illinois,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,31.68
3095,23/08/2016,Illinois,Office Supplies,Paper,Xerox 206,10.368
3096,23/08/2016,Illinois,Office Supplies,Fasteners,Staples,12.032
3097,23/08/2016,Illinois,Office Supplies,Appliances,Holmes Odor Grabber,5.768
3098,27/04/2018,Texas,Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",33.12
3099,27/04/2018,Texas,Furniture,Bookcases,Sauder Barrister Bookcases,220.2656
3100,14/04/2018,New York,Office Supplies,Binders,Avery Non-Stick Binders,10.776
3101,14/04/2018,New York,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",242.352
3102,22/12/2018,Rhode Island,Office Supplies,Supplies,Premier Electric Letter Opener,695.16
